"Artist","sum"
"Justin Timberlake",117.785561497326
"Taylor Swift",98.1707116412999
"One Direction",76.7594627594628
"Bruno Mars",71
"Mumford & Sons",61.3961988304094
"Imagine Dragons",61.0219696969697
"Florida Georgia Line",54.1410256410256
"P!nk",52.7152553329024
"Luke Bryan",47.6507936507937
"Rihanna",47.3859649122807
"Drake",46.0308080808081
"Jay Z",44.9400438083885
"The Lumineers",43.95
"Phillip Phillips",38.1262626262626
"Macklemore & Ryan Lewis",37.4377990430622
"Eminem",36.4761904761905
"Blake Shelton",36.3587662337662
"Jason Aldean",36.1862745098039
"Daft Punk",35.6607538802661
"Adele",35.3848443223443
"Maroon 5",34.9142857142857
"fun.",33.7892156862745
"Kendrick Lamar",31.6923076923077
"Alicia Keys",31.5324425574426
"Rod Stewart",30.8666666666667
"Hunter Hayes",30.3595238095238
"Michael Buble",29.8789682539683
"Little Big Town",29.424358974359
"Carrie Underwood",29.0333333333333
"Various Artists",29
"Luke Bryan",28.0833333333333
"J. Cole",27.277183600713
"Michael Buble",26.7023923444976
"Robin Thicke",26.1388888888889
"Kanye West",25.9206349206349
"Lil Wayne",25.6623376623377
"Kid Rock",25.4896214896215
"Justin Timberlake",25.4184782608696
"Justin Bieber",25.0757575757576
"Kelly Clarkson",23.3454545454545
"One Direction",23.3309523809524
"Luke Bryan",23.2058823529412
"Ed Sheeran",23.1860119047619
"Eric Church",22.3737373737374
"Of Monsters And Men",22.3111111111111
"Katy Perry",21.875
"T.I.",21.683223209539
"Miley Cyrus",21.5175438596491
"Mumford & Sons",21.5
"Lana Del Rey",21.3529411764706
"Various Artists",21.125
"The Band Perry",21.0317307692308
"Lady Antebellum",20.9848484848485
"Josh Groban",20.6547619047619
"Tim McGraw",20.5737745098039
"Fall Out Boy",20.3529411764706
"A$AP Rocky",20.1396103896104
"Darius Rucker",19.9166666666667
"Led Zeppelin",19.6666666666667
"Various Artists",18.9958333333333
"Lorde",18.875
"The Weeknd",18.8174603174603
"Lady Antebellum",18.5384615384615
"Wiz Khalifa",18.2666666666667
"Blake Shelton",18.229797979798
"Zac Brown Band",18.031746031746
"Kenny Chesney",17.9166666666667
"Andrea Bocelli",17.8461538461538
"Justin Bieber",17.3026315789474
"Bruno Mars",17.037037037037
"Vampire Weekend",16.7435897435897
"Kidz Bop Kids",16.3620680044593
"George Strait",16.2232558139535
"Pitbull",16.1938461538462
"The Black Keys",15.8333333333333
"Wale",15.8076923076923
"Keyshia Cole",15.5
"Avenged Sevenfold",15.4326923076923
"Various Artists",15.1975757575758
"Various Artists",15.1363636363636
"Alabama Shakes",15
"Black Sabbath",14.6387107474569
"Gary Allan",14.6055555555556
"OneRepublic",14.5409090909091
"Miguel",14.5212765957447
"Five Finger Death Punch",14.4706349206349
"Ke$ha",14.4101654846336
"Demi Lovato",14.31279178338
"Paramore",14.1818181818182
"John Mayer",14.1666666666667
"Miranda Lambert",14.1538461538462
"Scotty McCreery",14.117816091954
"Pearl Jam",14.0606060606061
"Brad Paisley",14
"Selena Gomez",13.6527964959569
"Various Artists",13.625
"Lady Gaga",13.6111111111111
"Fantasia",13.5238095238095
"The Civil Wars",13.518643685082
"Ariana Grande",13.3333333333333
"Johnny Cash",13.3181818181818
"2 Chainz",13.1515151515152
"Kidz Bop Kids",13.0681818181818
"Tamar Braxton",12.9848484848485
"Chris Tomlin",12.5833333333333
"Bob Marley And The Wailers",12.25
"Muse",12.1666666666667
"Kacey Musgraves",12.1563182148921
"Lana Del Rey",12.1272401433692
"Kid Cudi",12.125
"Christina Aguilera",11.4222222222222
"Ellie Goulding",11.1428571428571
"Tamela Mann",11.1
"Pistol Annies",11
"Cher",10.7
"Jack Johnson",10.7
"The Game",10.6667311411992
"The Robertsons",10.5512987012987
"Lee Brice",10.4444444444444
"Keith Urban",10.3111111111111
"Katy Perry",10.3111111111111
"Alan Jackson",10.2111111111111
"Blake Shelton",10.2111111111111
"John Legend",10.1521028538731
"Brantley Gilbert",10.1468253968254
"Susan Boyle",10.1455555555556
"Eric Church",10.1309523809524
"Sara Bareilles",10.1309523809524
"Arcade Fire",10.1251114081996
"Mac Miller",10.1176470588235
"Kings Of Leon",10.0526315789474
"Bon Jovi",10.0526315789474
"The Rolling Stones",10.0238095238095
"Jason Aldean",9.58333333333333
"Queens Of The Stone Age",9.45
"Justin Moore",9.36111111111111
"TGT",9.35
"Zac Brown Band",9.35
"Journey",9.35
"Nine Inch Nails",9.18977591036414
"Frank Ocean",9.1516265597148
"Trans-Siberian Orchestra",9.1037037037037
"Soundgarden",9.09090909090909
"alt-J",9.07692307692308
"The Weeknd",8.78421052631579
"Skillet",8.57142857142857
"Cee Lo Green",8.57142857142857
"Chief Keef",8.55357142857143
"The National",8.55357142857143
"Blake Shelton",8.53968253968254
"Jenni Rivera",8.52857142857143
"Casting Crowns",8.52857142857143
"2 Chainz",8.12949039264829
"Jimi Hendrix",8.11911881977671
"Lindsey Stirling",8.11868686868687
"David Bowie",8.10876623376623
"AWOLNATION",8.10460992907801
"Kelly Rowland",8.10210442723844
"Ne-Yo",8.09774436090225
"Third Day",8.09523809523809
"K. Michelle",8.08651162790698
"Whitney Houston",8.08101851851852
"tobyMac",8.07142857142857
"Kelly Clarkson",7.86666666666667
"Adele",7.79166666666667
"Justin Bieber",7.79166666666667
"John Fogerty",7.77777777777778
"Deftones",7.77777777777778
"Green Day",7.76666666666667
"Juicy J",7.16666666666667
"Kip Moore",7.16666666666667
"Various Artists",7.14285714285714
"Josh Groban",7.14285714285714
"Charlie Wilson",7.13809523809524
"Tyler, The Creator",7.13090909090909
"Lorde",7.12032085561497
"Various Artists",7.11142857142857
"Nicki Minaj",7.11062801932367
"Tyga",7.10633484162896
"Train",7.1010101010101
"Alice In Chains",7.09263157894737
"Marc Anthony",7.09090909090909
"Emeli Sande",7.0859649122807
"Randy Houser",7.08333333333333
"Drake",7.07692307692308
"Meek Mill",7.07323232323232
"Volbeat",7.07142857142857
"Jenni Rivera",7.06666666666667
"French Montana",7.06389452332657
"Various Artists",7.05882352941176
"Eminem",7.04761904761905
"Eric Clapton",6.6
